id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7519669,"Bright 20qm, close to Prenzl. Berg, Tram & lake!",39405289,Lilly,Pankow,Weißensee,52.55034219229096,13.457596825602131,Private room,24,2,49,19/10/2018,1.23,1,10
7526348,LUX! New Modern Central Quiet Flat in Berlin Mitte,39439951,Moritz,Mitte,Brunnenstr. Süd,52.53217458579581,13.387277921337732,Entire home/apt,110,1,136,04/11/2018,3.59,1,7
7535101,1-Room -Appt. Rosenthaler Pl /Wall,1148921,Tom,Mitte,Brunnenstr. Süd,52.53766106288112,13.3960891661337,Entire home/apt,49,3,60,09/10/2018,1.55,1,15
7543419,Bergmann Kiez. The place to be!,22276081,Martin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48890174096047,13.37976497670007,Entire home/apt,59,1,252,28/10/2018,6.52,6,29
7558513,Zentral - ruhig - schön in Berlin!,39620662,Olaf,Tempelhof - Schöneberg,Schöneberg-Nord,52.49693705141325,13.358203542452532,Private room,35,2,46,28/10/2018,1.25,1,26
7560445,Sunshine-Room in huge roof-top-apartment (1),39618235,Ulf,Pankow,Pankow Zentrum,52.562823451263874,13.403267901324856,Private room,30,4,17,19/10/2018,1.08,4,
7560506,Heval's 6-Room Grand Appartment,39257044,Heval,Tempelhof - Schöneberg,Tempelhof,52.47205236374792,13.385478884961064,Entire home/apt,270,4,50,02/11/2018,1.32,4,33
7560830,Heval's 4-Room Grand Appartment,39257044,Heval,Tempelhof - Schöneberg,Tempelhof,52.474336025255965,13.384205268985632,Entire home/apt,210,4,32,11/09/2018,0.96,4,34
7569863,Apartment near Kurfürstendamm,21120177,Nataliya,Charlottenburg-Wilm.,Kurfürstendamm,52.50074138014472,13.318179040636176,Entire home/apt,73,3,99,14/10/2018,2.56,2,15
7571301,Cosy double room in modern flat,1725729,Tiziana,Pankow,Prenzlauer Berg Süd,52.53185638709001,13.431397828242645,Private room,50,1,70,05/11/2018,1.82,1,35
7573649,Communist Living in Prenzlauer Berg,39706502,Matthias,Pankow,Prenzlauer Berg Nord,52.54987309056766,13.435396568653486,Entire home/apt,55,3,103,24/10/2018,2.59,1,3
7590186,Unique and Cosy atmosphere in Kreuzberg,4640817,Chris,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48931044548858,13.388725308345373,Private room,47,2,205,30/10/2018,5.21,2,7
7603871,Hype in Prenzlauer Berg,39774017,Matija,Pankow,Prenzlauer Berg Südwest,52.53958624083306,13.40968545932297,Private room,39,1,103,25/10/2018,2.59,1,11
7612983,Cosy & confortable Room Fried'hain,39895370,Damian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5110536402484,13.452113815877299,Private room,35,1,148,24/10/2018,4.56,3,26
7642088,Cozy & beautiful Charlottenburg apt,2342312,Irit,Charlottenburg-Wilm.,Kantstraße,52.50778007038686,13.3099421356255,Entire home/apt,80,3,43,29/10/2018,1.15,2,11
7653603,Kreuzberg...very special!!,26836482,BerlinSurfHostel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49127532297044,13.37759764198676,Entire home/apt,59,1,223,28/10/2018,5.96,5,30
7653620,Neukölln...very special! (Website hidden by Airbnb),26836482,BerlinSurfHostel,Neukölln,Neuköllner Mitte/Zentrum,52.468217965116416,13.439808598588485,Entire home/apt,53,2,107,11/10/2018,4.05,5,34
7676115,Spacious + comfy! 2 bedrooms + 2 bathrooms+carpark,27223086,Natthinee +  Roland,Mitte,Tiergarten Süd,52.499576190385795,13.36990444426393,Entire home/apt,200,2,76,14/10/2018,1.98,2,14
7676714,City nah und trotzdem im Grünen,40311085,Katja,Pankow,Prenzlauer Berg Nord,52.54837884798428,13.432631403021395,Shared room,30,1,45,28/10/2018,1.19,1,33
7684375,Stunning loft in the heart of Mitte,13767472,Gregor Peter,Mitte,Brunnenstr. Süd,52.53226208236545,13.404392150344789,Entire home/apt,275,2,37,13/11/2017,0.95,1,
7695587,Cozy Apartment Checkpoint Charlie,40121503,Alina,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50598090456114,13.395468970760978,Entire home/apt,110,3,108,05/11/2018,2.79,1,11
7705479,Awesome room right in the heart of Berlin!,2283051,Philip,Mitte,Alexanderplatz,52.52214240489751,13.402303667050179,Private room,50,2,71,22/09/2018,2.59,1,
7711734,LeStudio - Home away from home.,3958231,Bijan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49606260414833,13.42015109063113,Entire home/apt,92,2,139,28/10/2018,4.64,1,32
7724067,Design-Apartment Schöneberg/Room City,33500484,Sandra,Tempelhof - Schöneberg,Schöneberg-Nord,52.49216463672622,13.363673507412102,Private room,45,4,91,05/11/2018,2.36,2,23
7738519,In the middle of it all &yet serene,4428810,Omri,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51022093616181,13.463359577086772,Entire home/apt,65,2,43,16/08/2016,1.09,1,
7755206,All inclusive cozy flat with WiFi,11511696,Loic,Charlottenburg-Wilm.,Kantstraße,52.50703610210242,13.304825591776234,Entire home/apt,199,2,38,30/08/2018,1.0,1,31
7758924,"170year old factory, quiet + bright",40797629,Gabriele,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50367675431025,13.426961893246604,Private room,69,4,46,15/10/2018,1.19,1,32
7766201,Central cozy flat close to Kreuzberg & Mitte,6577982,Melissa,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51371445170234,13.44936651156385,Entire home/apt,84,3,69,01/11/2018,1.77,2,10
7768062,Tolles Zimmer i. Friedrichshain,21585583,Jörg & Tobi,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516304820467674,13.471554254768964,Private room,28,2,42,01/11/2018,1.07,1,13
7793413,"Central, cozy room at city center/Alexanderplatz",17238564,Natali & Djalil,Mitte,Alexanderplatz,52.52400633162543,13.418708622240283,Private room,46,3,252,05/11/2018,6.41,2,4
7795232,Design-Loft with balcony and kitchen,33500484,Sandra,Tempelhof - Schöneberg,Schöneberg-Nord,52.49038146595943,13.363930767167343,Private room,55,4,101,01/11/2018,2.76,2,22
7810825,Cute double room with balcony,41120852,Lisa And Ahmed,Mitte,Osloer Straße,52.55887797019521,13.370618091647584,Private room,30,1,40,21/10/2018,1.06,1,25
7824562,Comfortable Private Room Nr. 1,39924277,Parwana,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51234572349804,13.290144493617058,Private room,36,1,216,25/10/2018,5.51,3,35
7828523,Comfortable Private Room Nr. 2,39924277,Parwana,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51019280327523,13.288315016526843,Private room,33,1,271,03/11/2018,7.14,3,33
7831357,"Luxurious, idyllic, brand new & super central!",34970450,Boian & Olga,Mitte,Alexanderplatz,52.51769403643481,13.413664712503977,Entire home/apt,100,2,120,06/11/2018,6.23,1,11
7833790,Cozy Private Room on Seperate Floor,40797945,Carolina & Johannes,Mitte,Alexanderplatz,52.526366065057836,13.39545128930324,Private room,39,1,271,07/11/2018,6.89,1,8
7838754,Stylish colorful apartment in FH-K,41295048,Josef,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.521213540299016,13.454259559863232,Entire home/apt,105,3,91,20/10/2018,2.36,2,29
7838790,Comfortable Private Room Nr. 3,39924277,Parwana,Charlottenburg-Wilm.,Schloß Charlottenburg,52.511778952395645,13.288271296663554,Private room,33,1,242,24/10/2018,6.29,3,34
7849188,Zimmer in Altbau am Helmholtz Platz,41360991,Bernd,Pankow,Helmholtzplatz,52.54466713138061,13.419757547868844,Private room,34,2,148,19/10/2018,3.8,1,1
7849941,Helles Zimmer am Wasser 3,24064848,Anne,Treptow - Köpenick,Niederschöneweide,52.45398183821478,13.522591666152756,Private room,23,4,74,23/10/2018,1.9,3,8
7868667,"Sunny & Spacious Artist Flat, Fhain",41469808,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518521380738065,13.452625717666342,Private room,35,2,42,27/10/2018,1.1,1,35
7872193,Room in Art Noveau Apartment,35452711,Fred,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.488422628341525,13.376564713838787,Private room,62,1,116,04/11/2018,3.0,2,2
7876382,New Loft Kreuzberg-Friedrichshain,12694377,Antonio,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510285772848896,13.461682436697599,Entire home/apt,69,3,118,28/10/2018,3.12,2,22
7889458,In the heart of Kreuzberg,18718315,Gisela,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501460684548846,13.416329717496257,Entire home/apt,98,4,65,14/05/2018,1.69,2,
7890257,Weichselstraße 6,33736739,Marco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5124233981303,13.469415282817998,Entire home/apt,75,1,50,01/11/2018,1.39,6,24
7890338,Rehearsal room for good price in Berlin,41599772,Zito,Charlottenburg-Wilm.,Mierendorffplatz,52.525349915825444,13.30871585254873,Entire home/apt,29,5,58,27/10/2018,1.5,1,28
7896702,apartament in Wilmersdorf,31190250,Philip,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48801579202327,13.330960894718048,Entire home/apt,52,2,42,28/10/2018,1.31,1,
7905519,Cozy little apartment in FH-K,41295048,Josef,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52316556557318,13.452664930276375,Entire home/apt,65,3,71,15/10/2018,2.05,2,32
7909403,cozy aprtment close to eveything,4604291,Levi,Neukölln,Rixdorf,52.4805251573166,13.436638981049386,Entire home/apt,55,2,33,03/10/2018,1.08,1,
7914317,Cosy room in the heart of Neukölln,41724536,Kitty,Neukölln,Reuterstraße,52.48309865771276,13.441856570178217,Private room,39,5,37,13/07/2018,0.96,1,
7916154,ML86 Schöneberg City West - 67m²,41741297,Jörn,Tempelhof - Schöneberg,Schöneberg-Süd,52.487195000481904,13.34406819664963,Entire home/apt,96,3,90,19/10/2018,2.4,3,32
7925838,Schönes Zimmer am Kanal (Gräfekiez),36517313,Katja,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494730314302934,13.414851776373197,Private room,48,2,238,03/11/2018,6.08,1,16
7945484,Bright Bedroom in Modernist Flat,15935450,Fra,Mitte,Alexanderplatz,52.52857675566453,13.407397354279986,Private room,55,1,176,13/10/2018,4.67,1,7
7956833,B182 Wilmersdorf City West - 67m²,41741297,Jörn,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4877937844533,13.332502669943409,Entire home/apt,96,3,77,14/10/2018,2.2,3,32
7961163,2015 top newly renovated apartment,41900053,Peter,Pankow,Pankow Zentrum,52.5634409849076,13.401832284577226,Entire home/apt,35,5,41,08/10/2018,1.06,1,28
7963887,B31 Wilmersdorf City West - 57m²,41741297,Jörn,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48942195908928,13.330244803964534,Entire home/apt,96,3,83,28/10/2018,2.23,3,33
7968219,Awesome room in Berlin,42044906,Julia,Neukölln,Reuterstraße,52.48296030589298,13.44014684080996,Private room,28,1,102,05/11/2018,2.64,1,17
7977633,Cozy Studio by Mauer Park,7007500,Ben,Pankow,Prenzlauer Berg Nordwest,52.54797489839313,13.411364415537907,Entire home/apt,60,28,37,30/08/2018,0.95,3,29
7986482,Room with loft style bed,17875452,Tülay,Neukölln,Rixdorf,52.473350072155995,13.450233232092048,Private room,40,1,79,24/10/2018,2.04,1,36
7995624,Guest room in an atelier apartment,42206038,Veronika,Pankow,Prenzlauer Berg Süd,52.53725774875334,13.424356891294538,Private room,34,3,117,07/10/2018,3.09,1,3
8026172,"Cosy, quiet, well located Penthouse Studio",42374921,Rainer,Neukölln,Neuköllner Mitte/Zentrum,52.469746199784986,13.433155797759289,Entire home/apt,48,1,156,03/11/2018,4.12,1,28
8030523,Elegant&Privat Room w/Queen Bed  in Schöneberg,42401277,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.4976462077819,13.353160840865128,Private room,55,1,207,04/11/2018,5.4,5,23
8033284,Charming&Delightful Flat in Berlin,5545069,Daniel,Mitte,Moabit West,52.52869907845458,13.337347143326278,Entire home/apt,60,2,66,19/10/2018,1.71,1,14
8037648,Near the city and yet beautifully green,42445741,Nils And Laura,Tempelhof - Schöneberg,Tempelhof,52.46353148163655,13.382830006578493,Private room,42,2,144,28/10/2018,3.75,1,5
8041776,Apartment in Neukölln / Great Place,15954962,Frank,Neukölln,Schillerpromenade,52.48007161062813,13.424807232180617,Entire home/apt,79,3,141,03/11/2018,3.63,1,32
8049725,Great Apartment Prenzlauer Berg,4715653,Tatjana,Pankow,Prenzlauer Berg Süd,52.5326075019207,13.423080211019434,Private room,38,1,52,26/09/2018,1.68,1,34
8050807,"9 m2 room for low budget guests (bedlinen, WLAN)",19587295,Alex,Lichtenberg,Neu Lichtenberg,52.507421901712846,13.502262254259337,Private room,20,3,191,29/10/2018,4.91,1,5
8059702,Apartment in the heart of Berlin,22730508,Jeanette,Pankow,Prenzlauer Berg Nordwest,52.55394252109623,13.403785204894202,Entire home/apt,97,4,69,16/10/2018,1.79,2,15
8063187,TOP-FLOOR APARTMENT AT MAUERPARK+parking,3062473,Robin,Mitte,Brunnenstr. Süd,52.537856935490666,13.399534173002213,Entire home/apt,119,1,74,27/10/2018,1.92,3,34
8066636,"Big, sunny room with balcony",7047051,Peter,Mitte,Osloer Straße,52.55856522933853,13.3845312335188,Private room,24,1,37,08/10/2018,0.96,1,25
8068061,Sunny studio in Kreuzberg,8897828,Key,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498025658113484,13.425772069551149,Entire home/apt,200,2,130,04/11/2018,3.37,3,15
8094511,"5-bed mixed dorm , Shared bathroom",8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.51716317020679,13.42494413217576,Shared room,24,1,40,04/11/2018,1.07,43,25
8108087,Modernes Zimmer / Kastanienallee,42812728,Fabian,Mitte,Brunnenstr. Süd,52.532773792911016,13.405881692466922,Private room,34,3,76,27/09/2018,1.97,1,33
8108366,Cozy room in old-building-apartment,42813937,Josephine,Mitte,Wedding Zentrum,52.5399348056414,13.356784400678688,Private room,23,2,40,09/09/2018,1.03,2,
8110330,Stylish Long Term Rental,901377,Brendon,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49030157648206,13.333280099040355,Entire home/apt,88,7,28,21/09/2018,1.0,1,16
8116182,Old fashioned Room with balcony,1254607,Regula,Pankow,Prenzlauer Berg Süd,52.5320036450843,13.435377419754595,Private room,34,1,53,02/11/2018,1.38,1,16
8117216,180 sqm Luxury Penthouse w/ Rooftop,2036581,Verena,Mitte,Brunnenstr. Süd,52.539052973131106,13.401728271756884,Entire home/apt,595,3,40,20/09/2018,1.07,1,36
8120673,"Mitte, Auguststr., nice 3 bed room appartment",11071011,Robert,Mitte,Alexanderplatz,52.5253129566557,13.390461025012538,Entire home/apt,118,5,51,27/10/2018,1.37,1,3
8140773,"Bright & Spacious, Heart of P-Berg",8549894,Lucas,Pankow,Prenzlauer Berg Südwest,52.53351270573161,13.418273526435442,Entire home/apt,97,2,115,28/10/2018,3.09,1,13
8158745,Sunny flat in central Prenzlauerberg with Balcony,6398027,Heather,Pankow,Prenzlauer Berg Nord,52.55202074574188,13.416070091692717,Entire home/apt,100,1,63,22/10/2018,4.5,1,19
8161618,City-Apartment Friedrichshain,42048631,Archibald,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51266738817444,13.454057798730357,Entire home/apt,95,1,105,14/10/2018,2.76,5,32
8180102,Cosy 45m2 near Kottbussertor,3608594,Guillaume,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.496559380874835,13.409818107278113,Entire home/apt,80,3,44,23/07/2018,1.14,1,
8187082,* Charmantes Apartment in Berlin *,7888478,Steffie,Pankow,Prenzlauer Berg Nord,52.552341245793876,13.418609537449893,Private room,59,1,59,14/10/2018,1.53,1,35
8187389,Luxurious  Room with King Bed  in Schöneberg,42401277,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.49643064295388,13.352415446426527,Private room,65,1,209,02/11/2018,5.42,5,24
8188597,Calming Bright Room w/Queen Bed in Schöneberg,42401277,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.49841998578579,13.352250661646677,Private room,65,1,217,03/11/2018,5.8,5,22
8189060,"Royal Room own Entrance, King Bed in Schöneberg",42401277,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.49841774951498,13.35110733435232,Private room,75,1,166,06/11/2018,4.31,5,22
8202654,Nice room central Kreuzberg Berlin (No Full Flat),31190604,Arthur,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49657918715713,13.421171557473073,Private room,59,2,45,17/10/2018,1.19,2,35
8206242,Ruhiges Zimmer in Privatwohnung,43273402,Monika,Tempelhof - Schöneberg,Schöneberg-Süd,52.481606988654974,13.353304390078272,Private room,20,3,43,05/11/2018,3.0,2,31
8216019,Schöneberger Gay Area,43325891,Stefan,Tempelhof - Schöneberg,Schöneberg-Nord,52.497578026596244,13.353601596451874,Entire home/apt,59,2,121,04/11/2018,3.14,1,5
8222878,Nice room in the center of Berlin,43359598,Tim,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.516879464598965,13.448499253160906,Private room,35,2,58,25/06/2018,1.51,1,3
8250660,The Silent Room with Queen Bed in Schöneberg,42401277,David,Tempelhof - Schöneberg,Schöneberg-Nord,52.497867784344045,13.352223627086913,Private room,55,1,133,02/11/2018,5.87,5,25
8253616,Beautiful room in Berlin/ schönes (WG)-Zimmer,43525474,Ines,Mitte,Moabit West,52.52630254622913,13.327029878085884,Private room,38,1,36,26/10/2018,1.56,1,35
8262460,Clean and comfy accommodation,34547100,Ted,Neukölln,Rixdorf,52.478649158758934,13.438657864894191,Private room,30,1,184,22/10/2018,4.79,1,30
8264229,"Top location, near the Wall!",11892515,Dave,Pankow,Prenzlauer Berg Südwest,52.540219373384716,13.405824734353697,Private room,35,2,172,05/11/2018,4.48,1,4
8266080,Berlin Mitte - Cozy room for 1 or 2,925534,Wolfgang,Mitte,Moabit Ost,52.52623827523246,13.349344088906992,Private room,45,4,41,23/09/2018,1.07,1,32
8266446,room 22qm + 74qm to share in a big flat (270qm),35024779,Claudio Klaus,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4885196930329,13.326734620016502,Private room,25,2,55,05/11/2018,1.46,4,16
8278793,Beletage Neukölln,4402767,Julia,Neukölln,Neuköllner Mitte/Zentrum,52.46754547887971,13.43215999232518,Entire home/apt,80,3,54,01/11/2018,1.42,2,34
8283330,Charming apartment @ Görlitzer Park,4063229,Oscar,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49759662492787,13.435059221242483,Entire home/apt,105,2,56,15/08/2018,1.47,1,4
8301014,BRIGHT&BEAUTIFUL Room F-Hain,43767775,Anna&Josh,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52331982742954,13.451075813712876,Private room,42,2,107,21/10/2018,2.82,2,34
8331619,"Spacious room, centrally, garden",23179173,Sabrina,Charlottenburg-Wilm.,Barstraße,52.4875320805573,13.311362628884485,Private room,45,2,99,04/11/2018,2.82,2,30
8350811,Große u. gemütliche Wohnung im Kiez,44016520,Natalia,Pankow,Prenzlauer Berg Nord,52.54996731573625,13.41823301152684,Entire home/apt,150,3,37,22/10/2018,1.03,1,
8360878,Bright Apt right in City Center,16450807,Alex,Charlottenburg-Wilm.,Düsseldorfer Straße,52.499568169601396,13.335990079191273,Entire home/apt,89,5,50,24/10/2017,1.33,1,
8374101,cOZY rOOM,44136958,Claudia,Treptow - Köpenick,Alt  Treptow,52.487889686931204,13.444778629865121,Private room,25,2,20,21/10/2018,4.17,1,4
8385590,Lovely Single-Room in Berlin,3586653,Karsten,Pankow,Helmholtzplatz,52.54672898962673,13.420993296395189,Private room,39,3,137,02/11/2018,3.66,1,
8386451,Artsy + Renovated + Cool Kreuzberg,10692949,Suites & More,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489036118468846,13.419080629850622,Entire home/apt,89,2,92,21/10/2018,2.47,3,4
8387901,Gemütliches Gästezimmer in Prenzlberg,44097204,Martina,Pankow,Prenzlauer Berg Süd,52.52935049064872,13.429400538708292,Private room,34,2,84,03/11/2018,2.2,2,4
8396454,"Mauerpark-Apartment, Berlin Mitte",42911160,El,Pankow,Prenzlauer Berg Nordwest,52.54053704368412,13.403659975111454,Entire home/apt,115,1,89,28/10/2018,2.35,1,1
8414783,Huge and sunny room great location,23022123,Boaz,Charlottenburg-Wilm.,Barstraße,52.48733721649258,13.320665278633127,Private room,30,2,34,10/09/2018,1.12,1,
8453370,"Nice and quiet room, Neukölln",33297959,Sophie,Neukölln,Rixdorf,52.47816566327571,13.453267970357839,Private room,35,2,47,28/09/2018,1.26,1,35
8462220,Cosy Apartment Prenzlauer Berg,3035951,Jun,Pankow,Prenzlauer Berg Süd,52.5344169661413,13.433362152017567,Entire home/apt,79,3,185,30/10/2018,4.92,1,27
8469891,Modern Loft in Kreuzberg,44604265,Alex,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50264883159086,13.438683107834342,Entire home/apt,129,2,105,23/10/2018,3.29,1,17
8493232,Great room Charlottenb. near forest in 4 room flat,44728322,Sylvia,Charlottenburg-Wilm.,Heerstrasse,52.505678503811836,13.247326293173465,Private room,49,2,48,26/10/2018,1.29,1,31
8495375,Vacation apartment on the Köpenick old town island,6639099,Familie Claus Jagdhuhn Roch,Treptow - Köpenick,Altstadt-Kietz,52.44632423618767,13.579611661845759,Entire home/apt,50,2,67,18/10/2018,1.81,1,24
